ReactionID,ReactionType,CoreDetail,CoreGeneric,Ligand,ReagentRaw,ReagentRole,Base,Solvent,Temperature_C,Time_h,Yield_%,ReactantSMILES,ProductSMILES,Reference,CondKey,CondSig,FamSig,RawCAS,RCTName,PROName,RGTName,CATName,SOLName,BASName
31-614-CAS-42420849,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Triethylamine""]","[""BASE""]","[""Triethylamine""]","[""Acetonitrile""]",25.0,5.167,81,Cc1ccc(C(Cl)=NNc2ccccc2)cc1 . O=[N+]([O-])c1ccc(O)c(I)c1,Cc1ccc(C2=NN(c3ccccc3)c3cc([N+](=O)[O-])ccc3O2)cc1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Triethylamine/Acetonitrile,6a0aaf40,6a0aaf40,RCT: 103-67-3 + 111079-18-6 + 536-74-3 | PRO: 3055050-32-0 | RGT: 121-44-8 | CAT: 7681-65-4 | SOL: 75-05-8,"[""103-67-3"", ""111079-18-6"", ""536-74-3""]","[""3055050-32-0""]","[""121-44-8""]","[""7681-65-4""]","[""75-05-8""]","[""Triethylamine""]"
31-614-CAS-42420850,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Triethylamine""]","[""BASE""]","[""Triethylamine""]","[""Acetonitrile""]",25.0,5.167,79,ClC(=NNc1ccccc1)c1ccccc1 . Oc1ccc(Cl)cc1I,Clc1ccc2c(c1)N(c1ccccc1)N=C(c1ccccc1)O2,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Triethylamine/Acetonitrile,6a0aaf40,6a0aaf40,RCT: 870-46-2 + 120363-13-5 | PRO: 3051737-08-4 | RGT: 121-44-8 | CAT: 7681-65-4 | SOL: 75-05-8,"[""870-46-2"", ""120363-13-5""]","[""3051737-08-4""]","[""121-44-8""]","[""7681-65-4""]","[""75-05-8""]","[""Triethylamine""]"
31-614-CAS-42420851,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Triethylamine""]","[""BASE""]","[""Triethylamine""]","[""Acetonitrile""]",25.0,5.167,93,ClC(=NNc1ccccc1)c1ccc(Cl)cc1 . O=[N+]([O-])c1ccc(O)c(I)c1,O=[N+]([O-])c1ccc2c(c1)N(c1ccccc1)N=C(c1ccc(Cl)cc1)O2,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Triethylamine/Acetonitrile,6a0aaf40,6a0aaf40,RCT: 109-04-6 + 1185313-24-9 | PRO: 3026165-73-8 | RGT: 121-44-8 | CAT: 7681-65-4 | SOL: 75-05-8,"[""109-04-6"", ""1185313-24-9""]","[""3026165-73-8""]","[""121-44-8""]","[""7681-65-4""]","[""75-05-8""]","[""Triethylamine""]"
31-614-CAS-42420853,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Triethylamine""]","[""BASE""]","[""Triethylamine""]","[""Acetonitrile""]",25.0,5.167,76,ClC(=NNc1ccccc1)c1ccc(Cl)cc1 . COc1ccc(O)c(I)c1,COc1ccc2c(c1)N(c1ccccc1)N=C(c1ccc(Cl)cc1)O2,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Triethylamine/Acetonitrile,6a0aaf40,6a0aaf40,RCT: 772-49-6 + 57260-71-6 | PRO: 1121600-03-0 | RGT: 121-44-8 | CAT: 7681-65-4 | SOL: 75-05-8,"[""772-49-6"", ""57260-71-6""]","[""1121600-03-0""]","[""121-44-8""]","[""7681-65-4""]","[""75-05-8""]","[""Triethylamine""]"
31-614-CAS-42420854,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Triethylamine""]","[""BASE""]","[""Triethylamine""]","[""Acetonitrile""]",25.0,5.167,78,ClC(=NNc1ccccc1)c1ccc(Cl)cc1 . Cc1ccc(O)c(I)c1,Cc1ccc2c(c1)N(c1ccccc1)N=C(c1ccc(Cl)cc1)O2,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Triethylamine/Acetonitrile,6a0aaf40,6a0aaf40,RCT: 1008-30-6 + 3016307-33-5 | PRO: 3030893-17-2 | RGT: 121-44-8 | CAT: 7681-65-4 | SOL: 75-05-8,"[""1008-30-6"", ""3016307-33-5""]","[""3030893-17-2""]","[""121-44-8""]","[""7681-65-4""]","[""75-05-8""]","[""Triethylamine""]"
31-614-CAS-42420856,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Triethylamine""]","[""BASE""]","[""Triethylamine""]","[""Acetonitrile""]",25.0,5.167,72,Cc1ccc(C(Cl)=NNc2ccccc2)cc1 . Cc1ccc(O)c(I)c1,Cc1ccc(C2=NN(c3ccccc3)c3cc(C)ccc3O2)cc1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Triethylamine/Acetonitrile,6a0aaf40,6a0aaf40,RCT: 109-97-7 + 205384-30-1 | PRO: 307553-45-3 | RGT: 121-44-8 | CAT: 7681-65-4 | SOL: 75-05-8,"[""109-97-7"", ""205384-30-1""]","[""307553-45-3""]","[""121-44-8""]","[""7681-65-4""]","[""75-05-8""]","[""Triethylamine""]"
31-614-CAS-42420859,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Triethylamine""]","[""BASE""]","[""Triethylamine""]","[""Acetonitrile""]",25.0,5.167,81,ClC(=NNc1ccccc1)c1ccccc1 . Oc1ccc(Br)cc1I,Brc1ccc2c(c1)N(c1ccccc1)N=C(c1ccccc1)O2,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Triethylamine/Acetonitrile,6a0aaf40,6a0aaf40,RCT: 15988-11-1 + 16518-62-0 | PRO: 2366199-64-4 | RGT: 121-44-8 | CAT: 7681-65-4 | SOL: 75-05-8,"[""15988-11-1"", ""16518-62-0""]","[""2366199-64-4""]","[""121-44-8""]","[""7681-65-4""]","[""75-05-8""]","[""Triethylamine""]"
31-614-CAS-42506476,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""N"", ""N-Dimethylethylenediamine""]","[""Tripotassium phosphate""]","[""UNK""]",[],"[""Toluene""]",120.0,24.0,76,Brc1ccccn1 . c1ccc(-c2[nH]c3ccccc3c2-c2oc(-c3ccccc3)c(-c3c(-c4ccccc4)[nH]c4ccccc34)c2-c2ccccc2)cc1,c1ccc(-c2oc(-c3c(-c4ccccc4)n(-c4ccccn4)c4ccccc34)c(-c3ccccc3)c2-c2c(-c3ccccc3)n(-c3ccccn3)c3ccccc23)cc1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/N+N-Dimethylethylenediamine/Tripotassium phosphate/Toluene,5cc6e027,5cc6e027,RCT: 108-26-9 + 139139-81-4 | PRO: 3026439-14-2 | RGT: 7778-53-2 | CAT: 110-70-3 + 7681-65-4 | SOL: 108-88-3,"[""108-26-9"", ""139139-81-4""]","[""3026439-14-2""]","[""7778-53-2""]","[""110-70-3"", ""7681-65-4""]","[""108-88-3""]",[]
31-614-CAS-42512880,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""1"", ""2-Diaminocyclohexane""]","[""Tripotassium phosphate""]","[""UNK""]",[],"[""Toluene""]",90.0,24.0,75,c1ccc2[nH]ccc2c1 . CC(C)(C)[Si](C)(C)Oc1ccccc1I,CC(C)(C)[Si](C)(C)Oc1ccccc1-n1ccc2ccccc21,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/1+2-Diaminocyclohexane/Tripotassium phosphate/Toluene,ad7ce3c2,ad7ce3c2,RCT: 106-41-2 + 1011711-52-6 | PRO: 3048634-18-7 | RGT: 7778-53-2 | CAT: 694-83-7 + 7681-65-4 | SOL: 108-88-3,"[""106-41-2"", ""1011711-52-6""]","[""3048634-18-7""]","[""7778-53-2""]","[""694-83-7"", ""7681-65-4""]","[""108-88-3""]",[]
31-614-CAS-42513221,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Cesium carbonate""]","[""BASE""]","[""Cesium carbonate""]","[""Dimethylformamide""]",25.0,24.0,89,c1c[nH]c(-c2ncc[nH]2)n1 . Ic1ccccc1,c1ccc(-n2ccnc2-c2nccn2-c2ccccc2)cc1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Cesium carbonate/Dimethylformamide,646878c1,646878c1,RCT: 591-50-4 + 2703-17-5 | PRO: 85111-36-0 | RGT: 534-17-8 | CAT: 7681-65-4 | SOL: 68-12-2,"[""591-50-4"", ""2703-17-5""]","[""85111-36-0""]","[""534-17-8""]","[""7681-65-4""]","[""68-12-2""]","[""Cesium carbonate""]"
31-614-CAS-42667944,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Cesium carbonate""]","[""BASE""]","[""Cesium carbonate""]","[""Dimethylformamide""]",120.0,16.0,95,c1ccc2[nH]ccc2c1 . Ic1ccccn1,c1ccc(-n2ccc3ccccc32)nc1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Cesium carbonate/Dimethylformamide,646878c1,646878c1,RCT: 288-32-4 + 591-50-4 | PRO: 7164-98-9 | RGT: 534-17-8 | CAT: 7681-65-4 | SOL: 68-12-2,"[""288-32-4"", ""591-50-4""]","[""7164-98-9""]","[""534-17-8""]","[""7681-65-4""]","[""68-12-2""]","[""Cesium carbonate""]"
31-614-CAS-42667950,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Cesium carbonate""]","[""BASE""]","[""Cesium carbonate""]","[""Dimethylformamide""]",120.0,16.0,95,c1ccc2[nH]ccc2c1 . Ic1ncccn1,c1cnc(-n2ccc3ccccc32)nc1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Cesium carbonate/Dimethylformamide,646878c1,646878c1,RCT: 100-63-0 + 109-77-3 + 141-97-9 + 459-57-4 | PRO: 82805-68-3 | RGT: 534-17-8 | CAT: 7681-65-4 | SOL: 68-12-2,"[""100-63-0"", ""109-77-3"", ""141-97-9"", ""459-57-4""]","[""82805-68-3""]","[""534-17-8""]","[""7681-65-4""]","[""68-12-2""]","[""Cesium carbonate""]"
31-614-CAS-42667958,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Cesium carbonate""]","[""BASE""]","[""Cesium carbonate""]","[""Dimethylformamide""]",120.0,16.0,95,c1ccc2[nH]ccc2c1 . Ic1ccccc1,c1ccc(-n2ccc3ccccc32)cc1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Cesium carbonate/Dimethylformamide,646878c1,646878c1,RCT: 120-72-9 + 591-50-4 | PRO: 16096-33-6 | RGT: 534-17-8 | CAT: 7681-65-4 | SOL: 68-12-2,"[""120-72-9"", ""591-50-4""]","[""16096-33-6""]","[""534-17-8""]","[""7681-65-4""]","[""68-12-2""]","[""Cesium carbonate""]"
31-614-CAS-42726951,Ullmann,"[""Copper sulfate""]","[""Cu""]","[""none""]","[""Potassium carbonate""]","[""BASE""]","[""Potassium carbonate""]",[],150.0,48.0,87,Brc1ccc(Br)cc1 . c1c[nH]cn1,c1cn(-c2ccc(-n3ccnc3)cc2)cn1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu/none/Potassium carbonate/none,8cb767b5,8cb767b5,RCT: 100-52-7 + 163064-50-4 | PRO: 3034094-91-9 | RGT: 584-08-7 | CAT: 7758-98-7,"[""100-52-7"", ""163064-50-4""]","[""3034094-91-9""]","[""584-08-7""]","[""7758-98-7""]",[],"[""Potassium carbonate""]"
31-614-CAS-42761447,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""1"", ""8-Diazabicyclo[5.4.0]undec-7-ene""]","[""UNK""]",[],"[""Tetrahydrofuran""]",100.0,16.0,80,c1cn[nH]c1 . O=C(/C=C/c1ccccc1[N+](=O)[O-])c1ccc(F)cc1,O=C(c1ccc(F)cc1)c1[nH]c2ccccc2c1-n1cccn1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/1+8-Diazabicyclo[5.4.0]undec-7-ene/Tetrahydrofuran,dbc867fb,df353c15,RCT: 955368-90-8 + 1027512-12-4 | PRO: 2924005-49-0 | RGT: 6674-22-2 | CAT: 7681-65-4 | SOL: 109-99-9,"[""955368-90-8"", ""1027512-12-4""]","[""2924005-49-0""]","[""6674-22-2""]","[""7681-65-4""]","[""109-99-9""]",[]
31-614-CAS-42764256,Ullmann,"[""Cupric acetate""]","[""Cu(II)""]","[""none""]","[""1"", ""8-Diazabicyclo[5.4.0]undec-7-ene""]","[""UNK""]",[],"[""Dichloromethane""]",25.0,12.5,85,Brc1ccccc1Sc1c[nH]c2ncccc12 . OB(O)c1cccc2ccccc12,Brc1ccccc1Sc1cn(-c2cccc3ccccc23)c2ncccc12,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(II)/none/1+8-Diazabicyclo[5.4.0]undec-7-ene/Dichloromethane,ddbe507b,7aee4790,RCT: 123-90-0 + 1083181-43-4 | PRO: 3047760-55-1 | RGT: 6674-22-2 | CAT: 142-71-2 | SOL: 75-09-2,"[""123-90-0"", ""1083181-43-4""]","[""3047760-55-1""]","[""6674-22-2""]","[""142-71-2""]","[""75-09-2""]",[]
31-614-CAS-42764259,Ullmann,"[""Cupric acetate""]","[""Cu(II)""]","[""none""]","[""1"", ""8-Diazabicyclo[5.4.0]undec-7-ene""]","[""UNK""]",[],"[""Dichloromethane""]",25.0,12.5,86,Brc1ccccc1Sc1c[nH]c2ncccc12 . OB(O)c1ccc2c(c1)OCO2,Brc1ccccc1Sc1cn(-c2ccc3c(c2)OCO3)c2ncccc12,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(II)/none/1+8-Diazabicyclo[5.4.0]undec-7-ene/Dichloromethane,ddbe507b,7aee4790,RCT: 110-91-8 + 365427-30-1 | PRO: 2982596-68-7 | RGT: 6674-22-2 | CAT: 142-71-2 | SOL: 75-09-2,"[""110-91-8"", ""365427-30-1""]","[""2982596-68-7""]","[""6674-22-2""]","[""142-71-2""]","[""75-09-2""]",[]
31-614-CAS-42764261,Ullmann,"[""Cupric acetate""]","[""Cu(II)""]","[""none""]","[""1"", ""8-Diazabicyclo[5.4.0]undec-7-ene""]","[""UNK""]",[],"[""Dichloromethane""]",25.0,12.5,82,Brc1ccccc1Sc1c[nH]c2nccc(N3CCOCC3)c12 . COc1cc(B(O)O)cc(OC)c1OC,COc1cc(-n2cc(Sc3ccccc3Br)c3c(N4CCOCC4)ccnc32)cc(OC)c1OC,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(II)/none/1+8-Diazabicyclo[5.4.0]undec-7-ene/Dichloromethane,ddbe507b,7aee4790,RCT: 110-91-8 + 591-17-3 | PRO: 7025-91-4 | RGT: 6674-22-2 | CAT: 142-71-2 | SOL: 75-09-2,"[""110-91-8"", ""591-17-3""]","[""7025-91-4""]","[""6674-22-2""]","[""142-71-2""]","[""75-09-2""]",[]
31-614-CAS-42764263,Ullmann,"[""Cupric acetate""]","[""Cu(II)""]","[""none""]","[""1"", ""8-Diazabicyclo[5.4.0]undec-7-ene""]","[""UNK""]",[],"[""Dichloromethane""]",25.0,12.5,84,Brc1ccccc1Sc1c[nH]c2nccc(N3CCOCC3)c12 . OB(O)c1ccc(Oc2ccccc2)cc1,Brc1ccccc1Sc1cn(-c2ccc(Oc3ccccc3)cc2)c2nccc(N3CCOCC3)c12,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(II)/none/1+8-Diazabicyclo[5.4.0]undec-7-ene/Dichloromethane,ddbe507b,7aee4790,RCT: 5382-16-1 + 26608-06-0 | PRO: 3047760-83-5 | RGT: 6674-22-2 | CAT: 142-71-2 | SOL: 75-09-2,"[""5382-16-1"", ""26608-06-0""]","[""3047760-83-5""]","[""6674-22-2""]","[""142-71-2""]","[""75-09-2""]",[]
31-614-CAS-42764270,Ullmann,"[""Cupric acetate""]","[""Cu(II)""]","[""none""]","[""1"", ""8-Diazabicyclo[5.4.0]undec-7-ene""]","[""UNK""]",[],"[""Dichloromethane""]",25.0,12.5,83,COc1ccc(-c2cnc3[nH]cc(Sc4ccccc4Br)c3c2)cc1 . COc1ccc(B(O)O)cn1,COc1ccc(-c2cnc3c(c2)c(Sc2ccccc2Br)cn3-c2ccc(OC)nc2)cc1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(II)/none/1+8-Diazabicyclo[5.4.0]undec-7-ene/Dichloromethane,ddbe507b,7aee4790,RCT: 15424-14-3 + 533-58-4 | PRO: 3061589-00-9 | RGT: 6674-22-2 | CAT: 142-71-2 | SOL: 75-09-2,"[""15424-14-3"", ""533-58-4""]","[""3061589-00-9""]","[""6674-22-2""]","[""142-71-2""]","[""75-09-2""]",[]
31-614-CAS-42896068,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""trans-N"", ""N-Dimethyl-1"", ""2-cyclohexanediamine""]","[""Potassium carbonate""]","[""BASE""]","[""Potassium carbonate""]","[""Toluene""]",100.0,48.0,92,Cc1nc(C)c(-c2c(Cl)ccc3c(CCCOc4cc(C)c(Cl)c(C)c4)c4n(c23)[C@H](C)CNC4=O)c(C)n1 . CCOC(=O)c1cc2c(OC)c(OC)cc(I)c2[nH]1,CCOC(=O)c1cc2c(OC)c(OC)cc(N3C[C@@H](C)n4c(c(CCCOc5cc(C)c(Cl)c(C)c5)c5ccc(Cl)c(-c6c(C)nc(C)nc6C)c54)C3=O)c2[nH]1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/2-cyclohexanediamine+N-Dimethyl-1+trans-N/Potassium carbonate/Toluene,f90e2ac6,f90e2ac6,RCT: 86-39-5 + 110-89-4 | PRO: 106366-01-2 | RGT: 584-08-7 | CAT: 7681-65-4 + 67579-81-1 | SOL: 108-88-3,"[""86-39-5"", ""110-89-4""]","[""106366-01-2""]","[""584-08-7""]","[""7681-65-4"", ""67579-81-1""]","[""108-88-3""]","[""Potassium carbonate""]"
31-614-CAS-42982590,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide""]","[""BASE""]","[""Potassium tert-butoxide""]","[""Dimethyl sulfoxide""]",130.0,8.0,78,N#CN . O=C(Nc1ccccc1)c1ccccc1Br,Nc1nc2ccccc2c(=O)n1-c1ccccc1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium tert-butoxide/Dimethyl sulfoxide,5d03f5b8,9e12bf74,RCT: 109-77-3 + 321578-61-4 | PRO: 1638846-55-5 | RGT: 865-47-4 | CAT: 7681-65-4 | SOL: 67-68-5,"[""109-77-3"", ""321578-61-4""]","[""1638846-55-5""]","[""865-47-4""]","[""7681-65-4""]","[""67-68-5""]","[""Potassium tert-butoxide""]"
31-614-CAS-42982591,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide""]","[""BASE""]","[""Potassium tert-butoxide""]","[""Dimethyl sulfoxide""]",130.0,8.0,82,N#CN . Cc1ccccc1NC(=O)c1ccccc1Br,Cc1ccccc1-n1c(N)nc2ccccc2c1=O,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium tert-butoxide/Dimethyl sulfoxide,5d03f5b8,9e12bf74,RCT: 872-31-1 + 1547036-10-1 | PRO: 3038179-09-5 | RGT: 865-47-4 | CAT: 7681-65-4 | SOL: 67-68-5,"[""872-31-1"", ""1547036-10-1""]","[""3038179-09-5""]","[""865-47-4""]","[""7681-65-4""]","[""67-68-5""]","[""Potassium tert-butoxide""]"
31-614-CAS-42982593,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide""]","[""BASE""]","[""Potassium tert-butoxide""]","[""Dimethyl sulfoxide""]",130.0,8.0,83,N#CN . COc1ccccc1NC(=O)c1ccccc1Br,COc1ccccc1-n1c(N)nc2ccccc2c1=O,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium tert-butoxide/Dimethyl sulfoxide,5d03f5b8,9e12bf74,RCT: 110-89-4 + 32779-36-5 | PRO: 57356-64-6 | RGT: 865-47-4 | CAT: 7681-65-4 | SOL: 67-68-5,"[""110-89-4"", ""32779-36-5""]","[""57356-64-6""]","[""865-47-4""]","[""7681-65-4""]","[""67-68-5""]","[""Potassium tert-butoxide""]"
31-614-CAS-42982596,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide""]","[""BASE""]","[""Potassium tert-butoxide""]","[""Dimethyl sulfoxide""]",130.0,8.0,80,N#CN . O=C(Nc1ccccc1OC(F)(F)F)c1ccccc1Br,Nc1nc2ccccc2c(=O)n1-c1ccccc1OC(F)(F)F,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium tert-butoxide/Dimethyl sulfoxide,5d03f5b8,9e12bf74,RCT: 109-04-6 + 6933-49-9 | PRO: 1352932-44-5 | RGT: 865-47-4 | CAT: 7681-65-4 | SOL: 67-68-5,"[""109-04-6"", ""6933-49-9""]","[""1352932-44-5""]","[""865-47-4""]","[""7681-65-4""]","[""67-68-5""]","[""Potassium tert-butoxide""]"
31-614-CAS-42982600,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide""]","[""BASE""]","[""Potassium tert-butoxide""]","[""Dimethyl sulfoxide""]",130.0,8.0,78,N#CN . O=C(Nc1ccccc1Cl)c1ccccc1Br,Nc1nc2ccccc2c(=O)n1-c1ccccc1Cl,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium tert-butoxide/Dimethyl sulfoxide,5d03f5b8,9e12bf74,RCT: 58-39-9 + 110-91-8 | PRO: 3056929-76-8 | RGT: 865-47-4 | CAT: 7681-65-4 | SOL: 67-68-5,"[""58-39-9"", ""110-91-8""]","[""3056929-76-8""]","[""865-47-4""]","[""7681-65-4""]","[""67-68-5""]","[""Potassium tert-butoxide""]"
31-614-CAS-42982602,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide""]","[""BASE""]","[""Potassium tert-butoxide""]","[""Dimethyl sulfoxide""]",130.0,11.0,80,N#CN . COc1cccc(NC(=O)c2ccccc2Br)c1,COc1cccc(-n2c(N)nc3ccccc3c2=O)c1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium tert-butoxide/Dimethyl sulfoxide,5d03f5b8,9e12bf74,RCT: 420-04-2 + 66569-06-0 | PRO: 2230114-63-1 | RGT: 865-47-4 | CAT: 7681-65-4 | SOL: 67-68-5,"[""420-04-2"", ""66569-06-0""]","[""2230114-63-1""]","[""865-47-4""]","[""7681-65-4""]","[""67-68-5""]","[""Potassium tert-butoxide""]"
31-614-CAS-42982603,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide""]","[""BASE""]","[""Potassium tert-butoxide""]","[""Dimethyl sulfoxide""]",130.0,8.0,78,N#CN . Cc1cc(C)cc(NC(=O)c2ccccc2Br)c1,Cc1cc(C)cc(-n2c(N)nc3ccccc3c2=O)c1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium tert-butoxide/Dimethyl sulfoxide,5d03f5b8,9e12bf74,RCT: 288-13-1 + 102587-98-4 | PRO: 3051701-94-8 | RGT: 865-47-4 | CAT: 7681-65-4 | SOL: 67-68-5,"[""288-13-1"", ""102587-98-4""]","[""3051701-94-8""]","[""865-47-4""]","[""7681-65-4""]","[""67-68-5""]","[""Potassium tert-butoxide""]"
31-614-CAS-42982608,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide""]","[""BASE""]","[""Potassium tert-butoxide""]","[""Dimethyl sulfoxide""]",130.0,8.0,73,N#CN . O=C(Nc1ccccc1Br)c1ccccc1Br,Nc1nc2ccccc2c(=O)n1-c1ccccc1Br,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium tert-butoxide/Dimethyl sulfoxide,5d03f5b8,9e12bf74,RCT: 123-75-1 + 111079-18-6 + 107-19-7 | PRO: 3055050-30-8 | RGT: 865-47-4 | CAT: 7681-65-4 | SOL: 67-68-5,"[""123-75-1"", ""111079-18-6"", ""107-19-7""]","[""3055050-30-8""]","[""865-47-4""]","[""7681-65-4""]","[""67-68-5""]","[""Potassium tert-butoxide""]"
31-614-CAS-42982609,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""Potassium tert-butoxide""]","[""BASE""]","[""Potassium tert-butoxide""]","[""Dimethyl sulfoxide""]",130.0,11.0,74,N#CN . O=C(Nc1cccc(OC(F)(F)F)c1)c1ccccc1Br,Nc1nc2ccccc2c(=O)n1-c1cccc(OC(F)(F)F)c1,"Organic Letters (2024), 26(5), 1046-1050. | Li, Jianan; et al | Organic Letters (2024), 26(5), 1046-1050.",Cu(I)/none/Potassium tert-butoxide/Dimethyl sulfoxide,5d03f5b8,9e12bf74,RCT: 420-04-2 + 1526604-88-5 | PRO: 1964450-47-2 | RGT: 865-47-4 | CAT: 7681-65-4 | SOL: 67-68-5,"[""420-04-2"", ""1526604-88-5""]","[""1964450-47-2""]","[""865-47-4""]","[""7681-65-4""]","[""67-68-5""]","[""Potassium tert-butoxide""]"
