ReactionID,ReactionType,CoreDetail,CoreGeneric,Ligand,ReagentRaw,ReagentRole,Solvent,Temperature_C,Time_h,Yield_%,ReactantSMILES,ProductSMILES,Reference,CondKey,CondSig,FamSig,RawCAS,RCTName,PROName,RGTName,CATName,SOLName
31-614-CAS-41757066,Ullmann,"[""Copper bromide (CuBr)""]","[""Cu""]","[""1"", ""2-Benzenediamine"", ""N1-[3"", ""5-bis(1"", ""1-dimethylethyl)[1"", ""1-biphenyl]-2-yl]-N2-[2-[3"", ""1-dimethylethyl)phenyl]-1-naphthalenyl]-""]","[""NaOMe""]","[""BASE""]","[""DMSO""]",55.0,24.083,62,Clc1ccc2ncccc2c1 . O=C(C1CCCO1)N1CCNCC1,O=C(C1CCCO1)N1CCN(c2ccc3ncccc3c2)CC1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu/1+1-biphenyl]-2-yl]-N2-[2-[3+1-dimethylethyl)[1+1-dimethylethyl)phenyl]-1-naphthalenyl]-+2-Benzenediamine+5-bis(1+N1-[3/NaOMe/DMSO,4228ca16,4228ca16,RCT: 124-40-3 + 54962-75-3 | PRO: 863675-99-4 | RGT: 124-41-4 | CAT: 7787-70-4 + 2897657-05-3 | SOL: 67-68-5,"[""124-40-3"", ""54962-75-3""]","[""863675-99-4""]","[""Sodium methoxide (NaOMe)""]","[""Copper(I) bromide (CuBr)"", ""Unresolved CAS 2897657-05-3""]","[""DMSO""]"
31-614-CAS-41757068,Ullmann,"[""Copper bromide (CuBr)""]","[""Cu""]","[""1"", ""2-Benzenediamine"", ""N1-[3"", ""5-bis(1"", ""1-dimethylethyl)[1"", ""1-biphenyl]-2-yl]-N2-[2-[3"", ""1-dimethylethyl)phenyl]-1-naphthalenyl]-""]","[""NaOMe""]","[""BASE""]","[""DMSO""]",55.0,24.083,56,Clc1ccccc1 . Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,Fc1ccc([C@@H]2CCN(c3ccccc3)C[C@H]2COc2ccc3c(c2)OCO3)cc1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu/1+1-biphenyl]-2-yl]-N2-[2-[3+1-dimethylethyl)[1+1-dimethylethyl)phenyl]-1-naphthalenyl]-+2-Benzenediamine+5-bis(1+N1-[3/NaOMe/DMSO,4228ca16,4228ca16,RCT: 80240-44-4 + 3016307-33-5 | PRO: 3030893-25-2 | RGT: 124-41-4 | CAT: 7787-70-4 + 2897657-05-3 | SOL: 67-68-5,"[""80240-44-4"", ""3016307-33-5""]","[""3030893-25-2""]","[""Sodium methoxide (NaOMe)""]","[""Copper(I) bromide (CuBr)"", ""Unresolved CAS 2897657-05-3""]","[""DMSO""]"
31-614-CAS-41757709,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""trans-N"", ""N-Dimethyl-1"", ""2-cyclohexanediamine""]","[""K2CO3""]","[""BASE""]","[""Dioxane""]",90.0,,70,Brc1ccccn1 . COc1ccc2c(c1)CC(=O)N2,COc1ccc2c(c1)CC(=O)N2c1ccccn1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/2-cyclohexanediamine+N-Dimethyl-1+trans-N/K2CO3/Dioxane,e6791379,e6791379,RCT: 109-04-6 + 56341-39-0 | PRO: 2098865-81-5 | RGT: 584-08-7 | CAT: 7681-65-4 + 67579-81-1 | SOL: 123-91-1,"[""109-04-6"", ""56341-39-0""]","[""2098865-81-5""]","[""Potassium carbonate (K2CO3)""]","[""Copper(I) iodide (CuI)"", ""trans-N,N'-Dimethylcyclohexane-1,2-diamine (DMCHDA)""]","[""1,4-Dioxane""]"
31-614-CAS-41757710,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""trans-N"", ""N-Dimethyl-1"", ""2-cyclohexanediamine""]","[""K2CO3""]","[""BASE""]","[""Dioxane""]",90.0,,70,Brc1ccccn1 . CCCCc1ccc2c(c1)CC(=O)N2,CCCCc1ccc2c(c1)CC(=O)N2c1ccccn1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/2-cyclohexanediamine+N-Dimethyl-1+trans-N/K2CO3/Dioxane,e6791379,e6791379,RCT: 18076-61-4 + 35779-04-5 | PRO: 3027655-09-7 | RGT: 584-08-7 | CAT: 7681-65-4 + 67579-81-1 | SOL: 123-91-1,"[""18076-61-4"", ""35779-04-5""]","[""3027655-09-7""]","[""Potassium carbonate (K2CO3)""]","[""Copper(I) iodide (CuI)"", ""trans-N,N'-Dimethylcyclohexane-1,2-diamine (DMCHDA)""]","[""1,4-Dioxane""]"
31-614-CAS-41757711,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""trans-N"", ""N-Dimethyl-1"", ""2-cyclohexanediamine""]","[""K2CO3""]","[""BASE""]","[""Dioxane""]",90.0,,70,Brc1ccccn1 . Cc1ccc2c(c1)CC(=O)N2,Cc1ccc2c(c1)CC(=O)N2c1ccccn1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/2-cyclohexanediamine+N-Dimethyl-1+trans-N/K2CO3/Dioxane,e6791379,e6791379,RCT: 126-81-8 + 10282-57-2 | PRO: 1383706-88-4 | RGT: 584-08-7 | CAT: 7681-65-4 + 67579-81-1 | SOL: 123-91-1,"[""126-81-8"", ""10282-57-2""]","[""1383706-88-4""]","[""Potassium carbonate (K2CO3)""]","[""Copper(I) iodide (CuI)"", ""trans-N,N'-Dimethylcyclohexane-1,2-diamine (DMCHDA)""]","[""1,4-Dioxane""]"
31-614-CAS-41757712,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""trans-N"", ""N-Dimethyl-1"", ""2-cyclohexanediamine""]","[""K2CO3""]","[""BASE""]","[""Dioxane""]",90.0,,70,Brc1ccccn1 . O=C1Cc2cc(C3CC3)ccc2N1,O=C1Cc2cc(C3CC3)ccc2N1c1ccccn1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/2-cyclohexanediamine+N-Dimethyl-1+trans-N/K2CO3/Dioxane,e6791379,e6791379,RCT: 23449-08-3 + 3046236-94-3 | PRO: 3046236-96-5 | RGT: 584-08-7 | CAT: 7681-65-4 + 67579-81-1 | SOL: 123-91-1,"[""23449-08-3"", ""3046236-94-3""]","[""3046236-96-5""]","[""Potassium carbonate (K2CO3)""]","[""Copper(I) iodide (CuI)"", ""trans-N,N'-Dimethylcyclohexane-1,2-diamine (DMCHDA)""]","[""1,4-Dioxane""]"
31-614-CAS-41757713,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""trans-N"", ""N-Dimethyl-1"", ""2-cyclohexanediamine""]","[""K2CO3""]","[""BASE""]","[""Dioxane""]",90.0,,70,Brc1ccccn1 . O=C1Cc2cc(-c3cccc4ccccc34)ccc2N1,O=C1Cc2cc(-c3cccc4ccccc34)ccc2N1c1ccccn1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/2-cyclohexanediamine+N-Dimethyl-1+trans-N/K2CO3/Dioxane,e6791379,e6791379,RCT: 52737-46-9 + 860556-87-2 | PRO: 3038685-09-2 | RGT: 584-08-7 | CAT: 7681-65-4 + 67579-81-1 | SOL: 123-91-1,"[""52737-46-9"", ""860556-87-2""]","[""3038685-09-2""]","[""Potassium carbonate (K2CO3)""]","[""Copper(I) iodide (CuI)"", ""trans-N,N'-Dimethylcyclohexane-1,2-diamine (DMCHDA)""]","[""1,4-Dioxane""]"
31-614-CAS-41757714,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""trans-N"", ""N-Dimethyl-1"", ""2-cyclohexanediamine""]","[""K2CO3""]","[""BASE""]","[""Dioxane""]",90.0,,70,Brc1ccccn1 . O=C1Cc2cc(F)ccc2N1,O=C1Cc2cc(F)ccc2N1c1ccccn1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/2-cyclohexanediamine+N-Dimethyl-1+trans-N/K2CO3/Dioxane,e6791379,e6791379,RCT: 120-72-9 + 76464-99-8 | PRO: 2834773-42-9 | RGT: 584-08-7 | CAT: 7681-65-4 + 67579-81-1 | SOL: 123-91-1,"[""120-72-9"", ""76464-99-8""]","[""2834773-42-9""]","[""Potassium carbonate (K2CO3)""]","[""Copper(I) iodide (CuI)"", ""trans-N,N'-Dimethylcyclohexane-1,2-diamine (DMCHDA)""]","[""1,4-Dioxane""]"
31-614-CAS-41757715,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""trans-N"", ""N-Dimethyl-1"", ""2-cyclohexanediamine""]","[""K2CO3""]","[""BASE""]","[""Dioxane""]",90.0,,70,Brc1ccccn1 . O=C1Cc2cc(/C=C/c3ccccc3)ccc2N1,O=C1Cc2cc(/C=C/c3ccccc3)ccc2N1c1ccccn1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/2-cyclohexanediamine+N-Dimethyl-1+trans-N/K2CO3/Dioxane,e6791379,e6791379,RCT: 1211-35-4 + 5332-24-1 | PRO: 3025597-42-3 | RGT: 584-08-7 | CAT: 7681-65-4 + 67579-81-1 | SOL: 123-91-1,"[""1211-35-4"", ""5332-24-1""]","[""3025597-42-3""]","[""Potassium carbonate (K2CO3)""]","[""Copper(I) iodide (CuI)"", ""trans-N,N'-Dimethylcyclohexane-1,2-diamine (DMCHDA)""]","[""1,4-Dioxane""]"
31-614-CAS-41757716,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""trans-N"", ""N-Dimethyl-1"", ""2-cyclohexanediamine""]","[""K2CO3""]","[""BASE""]","[""Dioxane""]",90.0,,70,Brc1ccccn1 . O=C1Cc2cc(-c3ccccc3)ccc2N1,O=C1Cc2cc(-c3ccccc3)ccc2N1c1ccccn1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/2-cyclohexanediamine+N-Dimethyl-1+trans-N/K2CO3/Dioxane,e6791379,e6791379,RCT: 13349-82-1 + 75148-49-1 | PRO: 3047760-68-6 | RGT: 584-08-7 | CAT: 7681-65-4 + 67579-81-1 | SOL: 123-91-1,"[""13349-82-1"", ""75148-49-1""]","[""3047760-68-6""]","[""Potassium carbonate (K2CO3)""]","[""Copper(I) iodide (CuI)"", ""trans-N,N'-Dimethylcyclohexane-1,2-diamine (DMCHDA)""]","[""1,4-Dioxane""]"
31-614-CAS-41757717,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""trans-N"", ""N-Dimethyl-1"", ""2-cyclohexanediamine""]","[""K2CO3""]","[""BASE""]","[""Dioxane""]",90.0,3.0,70,O=C1Cc2ccccc2N1 . Brc1ccccn1,O=C1Cc2ccccc2N1c1ccccn1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/2-cyclohexanediamine+N-Dimethyl-1+trans-N/K2CO3/Dioxane,e6791379,e6791379,RCT: 420-04-2 + 313496-64-9 | PRO: 3065510-17-7 | RGT: 584-08-7 | CAT: 7681-65-4 + 67579-81-1 | SOL: 123-91-1,"[""420-04-2"", ""313496-64-9""]","[""3065510-17-7""]","[""Potassium carbonate (K2CO3)""]","[""Copper(I) iodide (CuI)"", ""trans-N,N'-Dimethylcyclohexane-1,2-diamine (DMCHDA)""]","[""1,4-Dioxane""]"
31-614-CAS-41757718,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""trans-N"", ""N-Dimethyl-1"", ""2-cyclohexanediamine""]","[""K2CO3""]","[""BASE""]","[""Dioxane""]",90.0,5.0,70,Brc1ccccn1 . O=C1Cc2cc(Br)ccc2N1,O=C1Cc2cc(Br)ccc2N1c1ccccn1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/2-cyclohexanediamine+N-Dimethyl-1+trans-N/K2CO3/Dioxane,e6791379,e6791379,RCT: 39536-36-2 + 189999-35-7 | PRO: 3058875-68-3 | RGT: 584-08-7 | CAT: 7681-65-4 + 67579-81-1 | SOL: 123-91-1,"[""39536-36-2"", ""189999-35-7""]","[""3058875-68-3""]","[""Potassium carbonate (K2CO3)""]","[""Copper(I) iodide (CuI)"", ""trans-N,N'-Dimethylcyclohexane-1,2-diamine (DMCHDA)""]","[""1,4-Dioxane""]"
31-614-CAS-41757719,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""trans-N"", ""N-Dimethyl-1"", ""2-cyclohexanediamine""]","[""K2CO3""]","[""BASE""]","[""Dioxane""]",90.0,,70,Brc1ccccn1 . O=C1Cc2ccc(F)cc2N1,O=C1Cc2ccc(F)cc2N1c1ccccn1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/2-cyclohexanediamine+N-Dimethyl-1+trans-N/K2CO3/Dioxane,e6791379,e6791379,RCT: 109-04-6 + 215433-35-5 | PRO: 2098865-69-9 | RGT: 584-08-7 | CAT: 7681-65-4 + 67579-81-1 | SOL: 123-91-1,"[""109-04-6"", ""215433-35-5""]","[""2098865-69-9""]","[""Potassium carbonate (K2CO3)""]","[""Copper(I) iodide (CuI)"", ""trans-N,N'-Dimethylcyclohexane-1,2-diamine (DMCHDA)""]","[""1,4-Dioxane""]"
31-614-CAS-41757720,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""trans-N"", ""N-Dimethyl-1"", ""2-cyclohexanediamine""]","[""K2CO3""]","[""BASE""]","[""Dioxane""]",90.0,,70,Brc1ccccn1 . O=C1Cc2c(Br)cccc2N1,O=C1Cc2c(Br)cccc2N1c1ccccn1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/2-cyclohexanediamine+N-Dimethyl-1+trans-N/K2CO3/Dioxane,e6791379,e6791379,RCT: 110-89-4 + 32779-38-7 | PRO: 1378891-09-8 | RGT: 584-08-7 | CAT: 7681-65-4 + 67579-81-1 | SOL: 123-91-1,"[""110-89-4"", ""32779-38-7""]","[""1378891-09-8""]","[""Potassium carbonate (K2CO3)""]","[""Copper(I) iodide (CuI)"", ""trans-N,N'-Dimethylcyclohexane-1,2-diamine (DMCHDA)""]","[""1,4-Dioxane""]"
31-614-CAS-41757724,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""trans-N"", ""N-Dimethyl-1"", ""2-cyclohexanediamine""]","[""K2CO3""]","[""BASE""]","[""Dioxane""]",90.0,,70,O=C1Cc2ccccc2N1 . Brc1ncccn1,O=C1Cc2ccccc2N1c1ncccn1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/2-cyclohexanediamine+N-Dimethyl-1+trans-N/K2CO3/Dioxane,e6791379,e6791379,RCT: 109-04-6 + 99365-48-7 | PRO: 3056926-33-8 | RGT: 584-08-7 | CAT: 7681-65-4 + 67579-81-1 | SOL: 123-91-1,"[""109-04-6"", ""99365-48-7""]","[""3056926-33-8""]","[""Potassium carbonate (K2CO3)""]","[""Copper(I) iodide (CuI)"", ""trans-N,N'-Dimethylcyclohexane-1,2-diamine (DMCHDA)""]","[""1,4-Dioxane""]"
31-614-CAS-41757725,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""trans-N"", ""N-Dimethyl-1"", ""2-cyclohexanediamine""]","[""K2CO3""]","[""BASE""]","[""Dioxane""]",90.0,,70,Brc1ccccn1 . O=C1Cc2cc(Cl)ccc2N1,O=C1Cc2cc(Cl)ccc2N1c1ccccn1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/2-cyclohexanediamine+N-Dimethyl-1+trans-N/K2CO3/Dioxane,e6791379,e6791379,RCT: 59-48-3 + 109-04-6 | PRO: 154383-36-5 | RGT: 584-08-7 | CAT: 7681-65-4 + 67579-81-1 | SOL: 123-91-1,"[""59-48-3"", ""109-04-6""]","[""154383-36-5""]","[""Potassium carbonate (K2CO3)""]","[""Copper(I) iodide (CuI)"", ""trans-N,N'-Dimethylcyclohexane-1,2-diamine (DMCHDA)""]","[""1,4-Dioxane""]"
31-614-CAS-41757729,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""trans-N"", ""N-Dimethyl-1"", ""2-cyclohexanediamine""]","[""K2CO3""]","[""BASE""]","[""Dioxane""]",90.0,,70,Brc1ccccn1 . COC(=O)c1ccc2c(c1)CC(=O)N2,COC(=O)c1ccc2c(c1)CC(=O)N2c1ccccn1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/2-cyclohexanediamine+N-Dimethyl-1+trans-N/K2CO3/Dioxane,e6791379,e6791379,RCT: 766-84-7 + 5308-25-8 | PRO: 1525802-98-5 | RGT: 584-08-7 | CAT: 7681-65-4 + 67579-81-1 | SOL: 123-91-1,"[""766-84-7"", ""5308-25-8""]","[""1525802-98-5""]","[""Potassium carbonate (K2CO3)""]","[""Copper(I) iodide (CuI)"", ""trans-N,N'-Dimethylcyclohexane-1,2-diamine (DMCHDA)""]","[""1,4-Dioxane""]"
31-614-CAS-41764011,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""K2CO3""]","[""BASE""]","[""DMF""]",160.0,72.0,61,c1c[nH]cn1 . Brc1ccc2c(c1)C1(c3ccccc3Oc3ccccc31)c1ccccc1-2,c1ccc2c(c1)Oc1ccccc1C21c2ccccc2-c2ccc(-n3ccnc3)cc21,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/none/K2CO3/DMF,569a489b,569a489b,RCT: 955368-90-8 + 2924008-40-0 | PRO: 2924008-41-1 | RGT: 584-08-7 | CAT: 7681-65-4 | SOL: 68-12-2,"[""955368-90-8"", ""2924008-40-0""]","[""2924008-41-1""]","[""Potassium carbonate (K2CO3)""]","[""Copper(I) iodide (CuI)""]","[""DMF""]"
31-614-CAS-41843435,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""K2CO3""]","[""BASE""]","[""DMSO""]",120.0,12.0,60,Cc1cnc[nH]1 . O=[N+]([O-])c1cc(Br)cc(C(F)(F)F)c1,Cc1cn(-c2cc([N+](=O)[O-])cc(C(F)(F)F)c2)cn1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/none/K2CO3/DMSO,7c140d40,7c140d40,RCT: 36684-47-6 | PRO: 106664-01-1 | RGT: 584-08-7 | CAT: 7681-65-4 | SOL: 67-68-5,"[""36684-47-6""]","[""106664-01-1""]","[""Potassium carbonate (K2CO3)""]","[""Copper(I) iodide (CuI)""]","[""DMSO""]"
31-614-CAS-41844052,Ullmann,"[""Copper oxide (CuO)""]","[""Cu""]","[""Guar gum""]","[""Triethylamine (NEt3)""]","[""UNK""]","[""DMF""]",80.0,15.0,60,Clc1ccccc1 . c1c[nH]cn1,c1ccc(-n2ccnc2)cc1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu/Guar gum/Triethylamine (NEt3)/DMF,b9fb528f,b9fb528f,RCT: 288-32-4 + 402-43-7 | PRO: 25371-98-6 | RGT: 121-44-8 | CAT: 1317-38-0 + 9000-30-0 | SOL: 68-12-2,"[""Unresolved CAS 288-32-4"", ""402-43-7""]","[""25371-98-6""]","[""Triethylamine (NEt3)""]","[""Copper(II) oxide (CuO)"", ""Unresolved CAS 9000-30-0""]","[""DMF""]"
31-614-CAS-41868500,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""N"", ""N-Dimethylethylenediamine""]","[""Tripotassium phosphate (K3PO4)""]","[""UNK""]","[""Toluene""]",100.0,20.0,63,Ic1ccccc1 . C=C1CC2(NC1=O)C(=O)N(C)c1ccccc12,C=C1CC2(C(=O)N(C)c3ccccc32)N(c2ccccc2)C1=O,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/N+N-Dimethylethylenediamine/Tripotassium phosphate (K3PO4)/Toluene,3bbac4de,3bbac4de,RCT: 108-26-9 + 732306-64-8 | PRO: 100553-83-1 | RGT: 7778-53-2 | CAT: 110-70-3 + 7681-65-4 | SOL: 108-88-3,"[""108-26-9"", ""732306-64-8""]","[""100553-83-1""]","[""Tripotassium phosphate (K3PO4)""]","[""N,N'-Dimethylethylenediamine (DMEDA)"", ""Copper(I) iodide (CuI)""]","[""Toluene""]"
31-614-CAS-41868709,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""N1"", ""N2-Dimethyl-1"", ""2-cyclohexanediamine""]","[""K2CO3""]","[""BASE""]","[""Toluene""]",110.0,72.0,70,CCOC(=O)c1cn[nH]c1 . Brc1cccc2nc([C@H]3CCCO3)ccc12,CCOC(=O)c1cnn(-c2cccc3nc([C@H]4CCCO4)ccc23)c1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/2-cyclohexanediamine+N1+N2-Dimethyl-1/K2CO3/Toluene,4c93d8bb,4c93d8bb,RCT: 109-04-6 + 17630-75-0 | PRO: 2098865-75-7 | RGT: 584-08-7 | CAT: 7681-65-4 + 61798-24-1 | SOL: 108-88-3,"[""109-04-6"", ""17630-75-0""]","[""2098865-75-7""]","[""Potassium carbonate (K2CO3)""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 61798-24-1""]","[""Toluene""]"
31-614-CAS-41934950,Ullmann,"[""Cuprous chloride""]","[""Cu(I)""]","[""1"", ""2-Diaminocyclohexane""]","[""K2CO3""]","[""BASE""]","[""DMSO""]",150.0,19.0,54,Clc1ccccc1 . Cc1ccc(=O)[nH]c1,Cc1ccc(=O)n(-c2ccccc2)c1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/1+2-Diaminocyclohexane/K2CO3/DMSO,db8fb559,db8fb559,RCT: 100-52-7 + 371-14-2 | PRO: 1640286-76-5 | RGT: 584-08-7 | CAT: 694-83-7 + 7758-89-6 | SOL: 67-68-5,"[""100-52-7"", ""371-14-2""]","[""1640286-76-5""]","[""Potassium carbonate (K2CO3)""]","[""Unresolved CAS 694-83-7"", ""Copper(II) bromide (CuBr2)""]","[""DMSO""]"
31-614-CAS-41986246,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""6""]","[""KOH""]","[""BASE""]","[""Water""]",85.0,29.0,62,CNC . Nc1cc(Br)cc(C(F)(F)F)c1,CN(C)c1cc(N)cc(C(F)(F)F)c1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/6/KOH/Water,5565e3f4,5565e3f4,RCT: 108-86-1 + 1003-68-5 | PRO: 53179-13-8 | RGT: 1310-58-3 | CAT: 7681-65-4 + 58509-59-4 | SOL: 7732-18-5,"[""108-86-1"", ""1003-68-5""]","[""53179-13-8""]","[""Potassium hydroxide (KOH)""]","[""Copper(I) iodide (CuI)"", ""Unresolved CAS 58509-59-4""]","[""Water""]"
31-614-CAS-42047582,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""Dimethylethylamine""]","[""K2CO3""]","[""BASE""]","[""DMF""]",150.0,36.0,69,c1nnc[nH]1 . Cc1cc(C)cc(I)c1,Cc1cc(C)cc(-n2cncn2)c1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/Dimethylethylamine/K2CO3/DMF,a3f01e58,a3f01e58,RCT: 100-63-0 + 109-77-3 + 874-42-0 | PRO: 1017691-00-7 | RGT: 584-08-7 | CAT: 598-56-1 + 7681-65-4 | SOL: 68-12-2,"[""100-63-0"", ""109-77-3"", ""874-42-0""]","[""1017691-00-7""]","[""Potassium carbonate (K2CO3)""]","[""Unresolved CAS 598-56-1"", ""Copper(I) iodide (CuI)""]","[""DMF""]"
31-614-CAS-42088094,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""KOAc""]","[""BASE""]","[""Acetonitrile""]",80.0,6.0,63,O=S(=O)([O-])C(F)(F)F.c1ccc2c(c1)[I+]c1ccccc1-2 . N=C(Nc1ccccc1)c1cc(Cl)cc(Cl)c1,Clc1cc(Cl)cc(C2=Nc3ccccc3-c3ccccc3N2c2ccccc2)c1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/none/KOAc/Acetonitrile,d5b41eba,d5b41eba,RCT: 214117-50-7 + 3030893-46-7 | PRO: 3030893-41-2 | RGT: 127-08-2 | CAT: 7681-65-4 | SOL: 75-05-8,"[""214117-50-7"", ""3030893-46-7""]","[""3030893-41-2""]","[""Potassium acetate (KOAc)""]","[""Copper(I) iodide (CuI)""]","[""Acetonitrile""]"
31-614-CAS-42088095,Ullmann,"[""Cuprous iodide""]","[""Cu(I)""]","[""none""]","[""KOAc""]","[""BASE""]","[""Acetonitrile""]",80.0,6.0,60,O=S(=O)([O-])C(F)(F)F.c1ccc2c(c1)[I+]c1ccccc1-2 . N=C(Nc1ccccc1)c1cc(F)cc(F)c1,Fc1cc(F)cc(C2=Nc3ccccc3-c3ccccc3N2c2ccccc2)c1,"ACS Applied Polymer Materials (2024), 6(9), 5256-5267. | Chern, Yaw-Terng; et al | ACS Applied Polymer Materials (2024), 6(9), 5256-5267.",Cu(I)/none/KOAc/Acetonitrile,d5b41eba,d5b41eba,RCT: 3074961-96-6 | PRO: 3030492-66-8 | RGT: 127-08-2 | CAT: 7681-65-4 | SOL: 75-05-8,"[""3074961-96-6""]","[""3030492-66-8""]","[""Potassium acetate (KOAc)""]","[""Copper(I) iodide (CuI)""]","[""Acetonitrile""]"
