ReactionID,ReactionType,CatalystCoreDetail,CatalystCoreGeneric,Ligand,FullCatalyticSystem,Reagent,ReagentRole,Solvent,Temperature_C,Time_h,Yield_%,ReactantSMILES,ProductSMILES,Reference,CondKey,CondSig,FamSig,RawCAS,RawData,RCTName,PROName,RGTName,CATName,SOLName
31-367-CAS-21822013,Other,"[""Triethyl phosphite|122-52-1"", ""Iodine|7553-56-2""]",[],[],"[""Triethyl phosphite|122-52-1"", ""Iodine|7553-56-2""]","[""Triethylamine|121-44-8""]","[""BASE""]","[""Dichloromethane|75-09-2""]",25.0,0.25,81,O=C(O)C=CC(=O)Nc1ccccc1Cl . NC1Cc2ccccc2NC1=O,O=C(C=CC(=O)NC1Cc2ccccc2NC1=O)Nc1ccccc1Cl,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/Triethylamine|121-44-8/Dichloromethane|75-09-2,,,RCT: 383135-47-5 + 3032933-04-0 | PRO: 2983540-54-9 | RGT: 121-44-8 | CAT: 122-52-1 + 7553-56-2 | SOL: 75-09-2,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""Triethylamine""], ""catalysts"": [""Triethyl phosphite"", ""Iodine""], ""solvents"": [""Dichloromethane""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-367-CAS-21822013"", ""1.1"", ""Reagents: Triethylamine"", ""Catalysts: Triethyl phosphite, Iodine"", ""Solvents: Dichloromethane; 15 min, cooled"", ""1.2"", ""cooled; rt"", ""489. Scheme 489 (1 Reaction)"", ""Discovery of the First-in-Class RORγ Covalent Inhibitors for Treatment of Castration-Resistant Prostate Cancer"", ""By: Fang, Wei; et al"", ""Journal of Medicinal Chemistry (2024), 67(2), 1481-1499."", ""10.1021/acs.jmedchem.3c02063"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""383135-47-5"", ""3032933-04-0""], ""pro_cas"": [""2983540-54-9""], ""rgt_cas"": [""121-44-8""], ""cat_cas"": [""122-52-1"", ""7553-56-2""], ""sol_cas"": [""75-09-2""], ""notes"": []}}","[""383135-47-5"", ""3032933-04-0""]","[""2983540-54-9""]","[""121-44-8""]",[],"[""75-09-2""]"
31-367-CAS-21822014,Other,"[""Triethyl phosphite|122-52-1"", ""Iodine|7553-56-2""]",[],[],"[""Triethyl phosphite|122-52-1"", ""Iodine|7553-56-2""]","[""Triethylamine|121-44-8""]","[""BASE""]","[""Dichloromethane|75-09-2""]",25.0,1.25,80,O=C(O)C=CC(=O)Nc1ccc(Cl)cc1 . NC1Cc2ccccc2NC1=O,O=C(C=CC(=O)NC1Cc2ccccc2NC1=O)Nc1ccc(Cl)cc1,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/Triethylamine|121-44-8/Dichloromethane|75-09-2,,,RCT: 60252-79-1 + 40615-17-6 | PRO: 2416338-37-7 | RGT: 121-44-8 | CAT: 122-52-1 + 7553-56-2 | SOL: 75-09-2,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""Triethylamine""], ""catalysts"": [""Triethyl phosphite"", ""Iodine""], ""solvents"": [""Dichloromethane""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-367-CAS-21822014"", ""1.1"", ""Reagents: Triethylamine"", ""Catalysts: Triethyl phosphite, Iodine"", ""Solvents: Dichloromethane; 15 min, cooled"", ""1.2"", ""cooled; rt"", ""451. Scheme 451 (1 Reaction)"", ""Design, synthesis and biological evaluation of novel 3,4-dihydro-2(1H)-quinolinone derivatives as potential chitin synthase inhibitors and antifungal agents"", ""By: Li, Baihui; et al"", ""European Journal of Medicinal Chemistry (2020), 195, 112278."", ""10.1016/j.ejmech.2020.112278"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""60252-79-1"", ""40615-17-6""], ""pro_cas"": [""2416338-37-7""], ""rgt_cas"": [""121-44-8""], ""cat_cas"": [""122-52-1"", ""7553-56-2""], ""sol_cas"": [""75-09-2""], ""notes"": []}}","[""60252-79-1"", ""40615-17-6""]","[""2416338-37-7""]","[""121-44-8""]",[],"[""75-09-2""]"
31-367-CAS-21822015,Other,"[""Triethyl phosphite|122-52-1"", ""Iodine|7553-56-2""]",[],[],"[""Triethyl phosphite|122-52-1"", ""Iodine|7553-56-2""]","[""Triethylamine|121-44-8""]","[""BASE""]","[""Dichloromethane|75-09-2""]",25.0,1.25,82,O=C(O)C=CC(=O)Nc1ccccc1Br . NC1Cc2ccccc2NC1=O,O=C(C=CC(=O)NC1Cc2ccccc2NC1=O)Nc1ccccc1Br,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/Triethylamine|121-44-8/Dichloromethane|75-09-2,,,RCT: 36847-87-7 + 40615-17-6 | PRO: 2416338-31-1 | RGT: 121-44-8 | CAT: 122-52-1 + 7553-56-2 | SOL: 75-09-2,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""Triethylamine""], ""catalysts"": [""Triethyl phosphite"", ""Iodine""], ""solvents"": [""Dichloromethane""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-367-CAS-21822015"", ""1.1"", ""Reagents: Triethylamine"", ""Catalysts: Triethyl phosphite, Iodine"", ""Solvents: Dichloromethane; 15 min, cooled"", ""1.2"", ""cooled; rt"", ""488. Scheme 488 (1 Reaction)"", ""Design, synthesis and biological evaluation of novel 3,4-dihydro-2(1H)-quinolinone derivatives as potential chitin synthase inhibitors and antifungal agents"", ""By: Li, Baihui; et al"", ""European Journal of Medicinal Chemistry (2020), 195, 112278."", ""10.1016/j.ejmech.2020.112278"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""36847-87-7"", ""40615-17-6""], ""pro_cas"": [""2416338-31-1""], ""rgt_cas"": [""121-44-8""], ""cat_cas"": [""122-52-1"", ""7553-56-2""], ""sol_cas"": [""75-09-2""], ""notes"": []}}","[""36847-87-7"", ""40615-17-6""]","[""2416338-31-1""]","[""121-44-8""]",[],"[""75-09-2""]"
31-367-CAS-21822016,Other,"[""Triethyl phosphite|122-52-1"", ""Iodine|7553-56-2""]",[],[],"[""Triethyl phosphite|122-52-1"", ""Iodine|7553-56-2""]","[""Triethylamine|121-44-8""]","[""BASE""]","[""Dichloromethane|75-09-2""]",25.0,0.25,83,O=C(O)C=CC(=O)Nc1cccc(Br)c1 . NC1Cc2ccccc2NC1=O,O=C(C=CC(=O)NC1Cc2ccccc2NC1=O)Nc1cccc(Br)c1,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/Triethylamine|121-44-8/Dichloromethane|75-09-2,,,RCT: 144-62-7 + 367-31-7 | PRO: 61875-34-1 | RGT: 121-44-8 | CAT: 122-52-1 + 7553-56-2 | SOL: 75-09-2,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""Triethylamine""], ""catalysts"": [""Triethyl phosphite"", ""Iodine""], ""solvents"": [""Dichloromethane""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-367-CAS-21822016"", ""1.1"", ""Reagents: Triethylamine"", ""Catalysts: Triethyl phosphite, Iodine"", ""Solvents: Dichloromethane; 15 min, cooled"", ""1.2"", ""cooled; rt"", ""466. Scheme 466 (1 Reaction)"", ""Biophysical Survey of Small-Molecule β-Catenin Inhibitors: A Cautionary Tale"", ""By: McCoy, Michael A.; et al"", ""Journal of Medicinal Chemistry (2022), 65(10), 7246-7261."", ""10.1021/acs.jmedchem.2c00228"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""144-62-7"", ""367-31-7""], ""pro_cas"": [""61875-34-1""], ""rgt_cas"": [""121-44-8""], ""cat_cas"": [""122-52-1"", ""7553-56-2""], ""sol_cas"": [""75-09-2""], ""notes"": []}}","[""144-62-7"", ""367-31-7""]","[""61875-34-1""]","[""121-44-8""]",[],"[""75-09-2""]"
31-367-CAS-21822017,Other,"[""Triethyl phosphite|122-52-1"", ""Iodine|7553-56-2""]",[],[],"[""Triethyl phosphite|122-52-1"", ""Iodine|7553-56-2""]","[""Triethylamine|121-44-8""]","[""BASE""]","[""Dichloromethane|75-09-2""]",25.0,0.25,84,O=C(O)C=CC(=O)Nc1ccc(Br)cc1 . NC1Cc2ccccc2NC1=O,O=C(C=CC(=O)NC1Cc2ccccc2NC1=O)Nc1ccc(Br)cc1,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/Triethylamine|121-44-8/Dichloromethane|75-09-2,,,RCT: 1417404-28-4 + 4726-85-6 | PRO: 2614241-78-8 | RGT: 121-44-8 | CAT: 122-52-1 + 7553-56-2 | SOL: 75-09-2,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""Triethylamine""], ""catalysts"": [""Triethyl phosphite"", ""Iodine""], ""solvents"": [""Dichloromethane""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-367-CAS-21822017"", ""1.1"", ""Reagents: Triethylamine"", ""Catalysts: Triethyl phosphite, Iodine"", ""Solvents: Dichloromethane; 15 min, cooled"", ""1.2"", ""cooled; rt"", ""449. Scheme 449 (1 Reaction)"", ""Design and Synthesis of Highly Selective Brain Penetrant p38α Mitogen-Activated Protein Kinase Inhibitors"", ""By: Tormaehlen, Niklas M.; et al"", ""Journal of Medicinal Chemistry (2022), 65(2), 1225-1242."", ""10.1021/acs.jmedchem.0c01773"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""1417404-28-4"", ""4726-85-6""], ""pro_cas"": [""2614241-78-8""], ""rgt_cas"": [""121-44-8""], ""cat_cas"": [""122-52-1"", ""7553-56-2""], ""sol_cas"": [""75-09-2""], ""notes"": []}}","[""1417404-28-4"", ""4726-85-6""]","[""2614241-78-8""]","[""121-44-8""]",[],"[""75-09-2""]"
31-367-CAS-21822018,Other,"[""Triethyl phosphite|122-52-1"", ""Iodine|7553-56-2""]",[],[],"[""Triethyl phosphite|122-52-1"", ""Iodine|7553-56-2""]","[""Triethylamine|121-44-8""]","[""BASE""]","[""Dichloromethane|75-09-2""]",25.0,0.25,81,O=C(O)C=CC(=O)Nc1ccccc1F . NC1Cc2ccccc2NC1=O,O=C(C=CC(=O)NC1Cc2ccccc2NC1=O)Nc1ccccc1F,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/Triethylamine|121-44-8/Dichloromethane|75-09-2,,,RCT: 99-10-5 + 772318-79-3 | PRO: 2892016-32-7 | RGT: 121-44-8 | CAT: 122-52-1 + 7553-56-2 | SOL: 75-09-2,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""Triethylamine""], ""catalysts"": [""Triethyl phosphite"", ""Iodine""], ""solvents"": [""Dichloromethane""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-367-CAS-21822018"", ""1.1"", ""Reagents: Triethylamine"", ""Catalysts: Triethyl phosphite, Iodine"", ""Solvents: Dichloromethane; 15 min, cooled"", ""1.2"", ""cooled; rt"", ""491. Scheme 491 (1 Reaction)"", ""Absolute stereochemistry shown"", ""Absolute stereochemistry shown"", ""A kind of HIV-1 protease inhibitors containing phenols with antiviral activity against DRV-resistant variants"", ""By: Hu, Shangjiu; et al"", ""Bioorganic & Medicinal Chemistry (2022), 64, 116760."", ""10.1016/j.bmc.2022.116760"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""99-10-5"", ""772318-79-3""], ""pro_cas"": [""2892016-32-7""], ""rgt_cas"": [""121-44-8""], ""cat_cas"": [""122-52-1"", ""7553-56-2""], ""sol_cas"": [""75-09-2""], ""notes"": []}}","[""99-10-5"", ""772318-79-3""]","[""2892016-32-7""]","[""121-44-8""]",[],"[""75-09-2""]"
31-367-CAS-21822019,Other,"[""Triethyl phosphite|122-52-1"", ""Iodine|7553-56-2""]",[],[],"[""Triethyl phosphite|122-52-1"", ""Iodine|7553-56-2""]","[""Triethylamine|121-44-8""]","[""BASE""]","[""Dichloromethane|75-09-2""]",25.0,0.25,80,O=C(O)C=CC(=O)Nc1ccc(F)cc1 . NC1Cc2ccccc2NC1=O,O=C(C=CC(=O)NC1Cc2ccccc2NC1=O)Nc1ccc(F)cc1,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/Triethylamine|121-44-8/Dichloromethane|75-09-2,,,RCT: 100564-78-1 + 1138018-69-5 | PRO: 2307267-76-9 | RGT: 121-44-8 | CAT: 122-52-1 + 7553-56-2 | SOL: 75-09-2,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""Triethylamine""], ""catalysts"": [""Triethyl phosphite"", ""Iodine""], ""solvents"": [""Dichloromethane""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-367-CAS-21822019"", ""1.1"", ""Reagents: Triethylamine"", ""Catalysts: Triethyl phosphite, Iodine"", ""Solvents: Dichloromethane; 15 min, cooled"", ""1.2"", ""cooled; rt"", ""452. Scheme 452 (1 Reaction)"", ""Absolute stereochemistry shown,"", ""Rotation (+)"", ""Absolute stereochemistry shown"", ""Absolute stereochemistry shown"", ""Design, synthesis, and optimization of macrocyclic peptides as species-selective antimalaria proteasome inhibitors"", ""By: Zhang, Hao; et al"", ""Journal of Medicinal Chemistry (2022), 65(13), 9350-9375."", ""10.1021/acs.jmedchem.2c00611"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""100564-78-1"", ""1138018-69-5""], ""pro_cas"": [""2307267-76-9""], ""rgt_cas"": [""121-44-8""], ""cat_cas"": [""122-52-1"", ""7553-56-2""], ""sol_cas"": [""75-09-2""], ""notes"": []}}","[""100564-78-1"", ""1138018-69-5""]","[""2307267-76-9""]","[""121-44-8""]",[],"[""75-09-2""]"
31-367-CAS-21822021,Other,"[""Triethyl phosphite|122-52-1"", ""Iodine|7553-56-2""]",[],[],"[""Triethyl phosphite|122-52-1"", ""Iodine|7553-56-2""]","[""Triethylamine|121-44-8""]","[""BASE""]","[""Dichloromethane|75-09-2""]",25.0,0.25,81,O=C(O)C=CC(=O)Nc1ccccc1 . NC1Cc2ccccc2NC1=O,O=C(C=CC(=O)NC1Cc2ccccc2NC1=O)Nc1ccccc1,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/Triethylamine|121-44-8/Dichloromethane|75-09-2,,,RCT: 120-20-7 + 830-96-6 | PRO: 929809-53-0 | RGT: 121-44-8 | CAT: 122-52-1 + 7553-56-2 | SOL: 75-09-2,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""Triethylamine""], ""catalysts"": [""Triethyl phosphite"", ""Iodine""], ""solvents"": [""Dichloromethane""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-367-CAS-21822021"", ""1.1"", ""Reagents: Triethylamine"", ""Catalysts: Triethyl phosphite, Iodine"", ""Solvents: Dichloromethane; 15 min, cooled"", ""1.2"", ""cooled; rt"", ""352. Scheme 352 (1 Reaction)"", ""Discovery and Optimization of Tetrahydroisoquinoline Derivatives To Enhance Lysosome Biogenesis as Preclinical Candidates for the Treatment of Alzheimer’s Disease"", ""By: Zhou, Jianhui; et al"", ""Journal of Medicinal Chemistry (2024), 67(11), 8836-8861."", ""10.1021/acs.jmedchem.4c00159"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""120-20-7"", ""830-96-6""], ""pro_cas"": [""929809-53-0""], ""rgt_cas"": [""121-44-8""], ""cat_cas"": [""122-52-1"", ""7553-56-2""], ""sol_cas"": [""75-09-2""], ""notes"": []}}","[""120-20-7"", ""830-96-6""]","[""929809-53-0""]","[""121-44-8""]",[],"[""75-09-2""]"
31-367-CAS-21822022,Other,"[""Triethyl phosphite|122-52-1"", ""Iodine|7553-56-2""]",[],[],"[""Triethyl phosphite|122-52-1"", ""Iodine|7553-56-2""]","[""Triethylamine|121-44-8""]","[""BASE""]","[""Dichloromethane|75-09-2""]",25.0,0.25,84,O=C(O)C=CC(=O)Nc1cccc2ccccc12 . NC1Cc2ccccc2NC1=O,O=C(C=CC(=O)NC1Cc2ccccc2NC1=O)Nc1cccc2ccccc12,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/Triethylamine|121-44-8/Dichloromethane|75-09-2,,,RCT: 830-96-6 + 1484-85-1 | PRO: 1036111-16-6 | RGT: 121-44-8 | CAT: 122-52-1 + 7553-56-2 | SOL: 75-09-2,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""Triethylamine""], ""catalysts"": [""Triethyl phosphite"", ""Iodine""], ""solvents"": [""Dichloromethane""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-367-CAS-21822022"", ""1.1"", ""Reagents: Triethylamine"", ""Catalysts: Triethyl phosphite, Iodine"", ""Solvents: Dichloromethane; 15 min, cooled"", ""1.2"", ""cooled; rt"", ""434. Scheme 434 (1 Reaction)"", ""Discovery and Optimization of Tetrahydroisoquinoline Derivatives To Enhance Lysosome Biogenesis as Preclinical Candidates for the Treatment of Alzheimer’s Disease"", ""By: Zhou, Jianhui; et al"", ""Journal of Medicinal Chemistry (2024), 67(11), 8836-8861."", ""10.1021/acs.jmedchem.4c00159"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""830-96-6"", ""1484-85-1""], ""pro_cas"": [""1036111-16-6""], ""rgt_cas"": [""121-44-8""], ""cat_cas"": [""122-52-1"", ""7553-56-2""], ""sol_cas"": [""75-09-2""], ""notes"": []}}","[""830-96-6"", ""1484-85-1""]","[""1036111-16-6""]","[""121-44-8""]",[],"[""75-09-2""]"
31-367-CAS-21894967,Other,[],[],[],[],"[""4-Methylmorpholine|109-02-4""]","[""NUC""]","[""Dimethylformamide|68-12-2"", ""Water|7732-18-5""]",10.0,1.0,96,CC(C)(C)OC(=O)Nc1nc(/C(=N/OC2(C(=O)OC(c3ccccc3)c3ccccc3)CC2)C(=O)O)cs1 . COc1nc(Cl)nc(OC)n1 . N[C@@H]1C(=O)N[C@@H]1CN1CCOC1=O,COc1nc(OC)nc(Oc2nc(OC)nc(OC)n2)n1 . CC(C)(C)OC(=O)Nc1nc(/C(=N/OC2(C(=O)OC(c3ccccc3)c3ccccc3)CC2)C(=O)N[C@@H]2C(=O)N[C@@H]2CN2CCOC2=O)cs1 . CC(C)(C)OC(=O)Nc1nc(/C(=N/OC2(C(=O)OC(c3ccccc3)c3ccccc3)CC2)C(=O)N[C@@H]2C(=O)N[C@@H]2CN2C(=O)OCC2O)cs1,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/4-Methylmorpholine|109-02-4/Dimethylformamide|68-12-2+Water|7732-18-5,,,RCT: 4530-20-5 + 1562441-91-1 | PRO: 2354397-14-9 | RGT: 109-02-4 | SOL: 68-12-2 + 7732-18-5,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""4-Methylmorpholine""], ""catalysts"": [], ""solvents"": [""Dimethylformamide"", ""Water""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-367-CAS-21894967"", ""1.1"", ""Reagents: 4-Methylmorpholine"", ""Solvents: Dimethylformamide; rt; rt → 0 °C"", ""1.2"", ""< 10 °C; 1 h, 0 - 5 °C"", ""1.3"", ""Solvents: Dimethylformamide, Water"", ""403. Scheme 403 (1 Reaction)"", ""Absolute stereochemistry shown"", ""Absolute stereochemistry shown"", ""Design, Synthesis, and Mechanism Study of Benzenesulfonamide-Containing Phenylalanine Derivatives as Novel HIV-1 Capsid Inhibitors with Improved Antiviral Activities"", ""By: Sun, Lin; et al"", ""Journal of Medicinal Chemistry (2020), 63(9), 4790-4810."", ""10.1021/acs.jmedchem.0c00015"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""4530-20-5"", ""1562441-91-1""], ""pro_cas"": [""2354397-14-9""], ""rgt_cas"": [""109-02-4""], ""cat_cas"": [], ""sol_cas"": [""68-12-2"", ""7732-18-5""], ""notes"": []}}","[""4530-20-5"", ""1562441-91-1""]","[""2354397-14-9""]","[""109-02-4""]",[],"[""68-12-2"", ""7732-18-5""]"
31-367-CAS-21911742,Other,[],[],[],[],"[""148893-10-1|148893-10-1"", ""7087-68-5|7087-68-5"", ""O-(7-Azabenzotriazol-1-yl)-N|"", ""N|"", ""N′|"", ""N′-tetramethyluronium hexafluorophosphate|"", ""Diisopropylethylamine|""]","[""BASE""]","[""Dichloromethane|75-09-2""]",0.0,7.0,80,CC(C)(C)OC(=O)NCC(=O)O . COc1ccc(N(C)C(=O)[C@@H](N)Cc2ccccc2)cc1,COc1ccc(N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)OC(C)(C)C)cc1,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/148893-10-1|148893-10-1+7087-68-5|7087-68-5+Diisopropylethylamine|+N|+N′-tetramethyluronium hexafluorophosphate|+N′|+O-(7-Azabenzotriazol-1-yl)-N|/Dichloromethane|75-09-2,,,RCT: 113-24-6 + 3171-45-7 | PRO: 28082-86-2 | RGT: 148893-10-1 + 7087-68-5 | SOL: 75-09-2,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""O-(7-Azabenzotriazol-1-yl)-N"", ""N"", ""N′"", ""N′-tetramethyluronium hexafluorophosphate"", ""Diisopropylethylamine""], ""catalysts"": [], ""solvents"": [""Dichloromethane""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-367-CAS-21911742"", ""1.1"", ""Reagents: O-(7-Azabenzotriazol-1-yl)-N,N,N′,N′-tetramethyluronium hexafluorophosphate"", ""Solvents: Dichloromethane; 1 h, 0 °C"", ""1.2"", ""Reagents: Diisopropylethylamine; 0 °C; 6 h, rt"", ""404. Scheme 404 (1 Reaction)"", ""Exploring the Dispersion and Electrostatic Components in Arene-Arene Interactions between Ligands and G4 DNA to Develop G4-Ligands"", ""By: Andreasson, Maans; et al"", ""Journal of Medicinal Chemistry (2024), 67(3), 2202-2219."", ""10.1021/acs.jmedchem.3c02127"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""113-24-6"", ""3171-45-7""], ""pro_cas"": [""28082-86-2""], ""rgt_cas"": [""148893-10-1"", ""7087-68-5""], ""cat_cas"": [], ""sol_cas"": [""75-09-2""], ""notes"": []}}","[""113-24-6"", ""3171-45-7""]","[""28082-86-2""]","[""148893-10-1"", ""7087-68-5""]",[],"[""75-09-2""]"
